,date,shot,fuel,oxidizer,diluent,t_0,u_t_0,p_0_nom,p_0,u_p_0,phi_nom,phi,u_phi,dil_mf_nom,dil_mf,u_dil_mf,wave_speed,u_wave_speed,t_ad,cj_speed,sound_speed,dil_mf_co2e,u_dil_mf_co2e
78,2019-10-22,11,C3H8,air,,292.4336748643695,4.926830221716864,101325.0,102434.10219910716,13.20429976385475,1.0,0.9575112506575864,0.0045150987976725,0.0,0.0,0.0,1647.5675675675675,6.297330808055799,2234.6782601620266,1787.7551317321008,987.8779462994676,0.0,0.0
79,2019-10-22,12,C3H8,air,,292.71261597818415,4.926268575890211,101325.0,102455.70475329112,13.204300166215944,1.0,1.0221942677108855,0.0045261956516029,0.0,0.0,0.0,1702.7932960893854,6.726573668290831,2271.73621704058,1806.5858073097415,996.9189286021198,0.0,0.0
80,2019-10-22,13,C3H8,air,,292.37090870496013,4.926950244315056,101325.0,102378.14183825738,13.204298721862209,1.0,0.9794109818820133,0.0045216468358589,0.0,0.0,0.0,1674.7252747252746,6.506646144961602,2251.340480404545,1794.651115984534,991.012448911085,0.0,0.0
81,2019-10-22,14,C3H8,air,,292.22774995277973,4.927039077263935,101325.0,102393.7460290879,13.204299012392864,1.0,1.0100835774949604,0.0045266754475389,0.0,0.0,0.0,1712.3595505617975,6.802365449618293,2267.619013324429,1803.4373171337315,995.265939738777,0.0,0.0
82,2019-10-22,15,C3H8,air,,292.5435156598496,4.92661469184212,101325.0,102458.48547304774,13.204300217999164,1.0,1.0227788978549892,0.0045261818081601,0.0,0.0,0.0,1731.8181818181818,6.957843069011654,2271.8068260762093,1806.7503081245775,996.993767481438,0.0,0.0
83,2019-10-22,16,C3H8,air,,291.7726532125517,4.927724597516234,101325.0,102429.1287388882,13.204299671237203,1.0,1.0105811090157264,0.0045252047338157,0.0,0.0,0.0,1722.033898305085,6.879445462852484,2267.607911582823,1803.6161430373647,995.327316368214,0.0,0.0
84,2019-10-22,17,C3H8,air,,291.5796251138276,4.92829768914898,101325.0,102362.72281217705,13.204298434824585,1.0,1.00106357066206,0.0045263648391319,0.0,0.0,0.0,1751.7241379310344,7.118712739652,2263.4427060737285,1801.0152764887207,994.0137752829258,0.0,0.0
85,2019-10-22,18,C3H8,air,,291.03198639705226,4.929033508992138,101325.0,102473.69334634284,13.204300501292416,1.0,0.9950712603347548,0.0045203476218006,0.0,0.0,0.0,1792.9411764705883,7.45765214206581,2260.20045148633,1799.3884013581253,993.186242628828,0.0,0.0
86,2019-10-22,21,C3H8,air,,288.6541476671752,4.932459544930191,101325.0,102323.98439734332,13.20429771378919,1.0,0.9714015677373538,0.0045225463306103,0.0,0.0,0.0,1674.7252747252746,6.506646144961602,2243.881521824118,1792.490014610323,989.7764206250212,0.0,0.0
87,2019-10-22,22,C3H8,air,,288.1375703178716,4.933651462480651,101325.0,102318.73643850356,13.20429761613088,1.0,0.9690658946510444,0.0045223428024374,0.0,0.0,0.0,1712.3595505617975,6.802365449618293,2241.873048528174,1791.799879440576,989.4312813497792,0.0,0.0
88,2019-10-22,23,C3H8,air,,287.5801550483124,4.934362315416786,101325.0,102337.7824197338,13.204297970592153,1.0,0.997656943410374,0.004526832356019,0.0,0.0,0.0,1772.093023255814,7.285226707196556,2259.9118674065976,1800.3967987468243,993.4491711053712,0.0,0.0
89,2019-10-22,24,C3H8,air,,287.1707768735863,4.934981008866905,101325.0,102412.3713289998,13.204299359171548,1.0,1.0128444954521618,0.0045263670750988,0.0,0.0,0.0,1761.849710982659,7.201247850102023,2266.312874324027,1804.616338137276,995.5287700838726,0.0,0.0
90,2019-11-18,0,C3H8,air,,283.804383546874,0.0112917821450692,101325.0,101471.70516052148,2.690971476871425,1.0,1.0242689021846876,0.0009257981626983,0.0,3.6830135070907673e-06,3.458080813371814e-05,1795.959595959596,2.137938062357459,2267.871531099595,1807.7226831910289,996.8851583352268,3.6830135070907673e-06,3.458080813371814e-05
91,2019-11-19,0,C3H8,air,,283.3348577664778,0.0119151256623022,101325.0,101382.6282405522,2.901038714764668,1.0,1.0413603594920546,0.0009421898222644,0.0,6.118448680590467e-06,3.5669204571264815e-05,1740.293637846656,2.007460738299237,2269.978432879648,1811.9245927698855,999.1357632330368,6.118448680590467e-06,3.5669204571264815e-05
92,2019-11-20,0,C3H8,air,,280.6927695047779,0.0104522439646689,101325.0,101425.09374967664,2.693877885512463,1.0,1.038198349632893,0.0009082466517598,0.0,-2.7556212941974763e-06,3.392967478543279e-05,1811.2054329371815,2.174389887524692,2268.5515263615066,1811.4155911379496,998.6667747989898,-2.7556212941974763e-06,3.392967478543279e-05
93,2020-03-21,0,C3H8,air,CO2,286.4939626927216,0.0155820412466374,101325.0,101413.32903842416,4.441907958051128,1.0,0.986241038076049,0.001385890666909,0.01,0.0099926745086929,4.968114013367494e-05,1852.0833333333333,2.2736470213937943,2233.251486293082,1783.04251356092,984.0756491076676,0.0099926745086929,4.968114013367494e-05
94,2020-03-21,1,C3H8,air,CO2,286.67993522706246,0.0141891021690734,101325.0,101441.60730095164,6.910883402999183,1.0,0.9968195943261354,0.0013593946516825,0.01,0.0101869499181343,5.289624809014498e-05,1858.5365853658536,2.2895188546963863,2239.0182370925445,1785.804911481578,985.3932483165324,0.0101869499181343,5.289624809014498e-05
95,2020-03-21,2,C3H8,air,CO2,290.8205667881108,0.0150550927660765,101325.0,101432.79193820702,5.9400158712063815,1.0,0.9955105430348598,0.0013489646976911,0.01,0.0102963995745502,5.168145456131274e-05,1772.093023255814,2.081493344913301,2240.057909812664,1784.9323178569389,985.22881274553,0.0102963995745502,5.168145456131274e-05
96,2020-03-21,3,C3H8,air,CO2,290.85007349240755,0.0142102316113071,101325.0,101475.10788572456,3.685180192603681,1.0,1.0032107770081318,0.0013786661662926,0.01,0.0105957967473948,5.45254242855917e-05,1766.2251655629138,2.0677314431657634,2243.29640888479,1786.6655371631286,986.056279193816,0.0105957967473948,5.45254242855917e-05
97,2020-03-21,4,C3H8,air,CO2,290.6875099882656,0.0141701240311393,101325.0,101411.40281024252,3.658656206428331,1.0,1.008335327061865,0.0014897330754515,0.01,0.010522568545953,5.695472278984593e-05,1871.578947368421,2.32176520212356,2245.533464612075,1788.1617670775572,986.791940560442,0.010522568545953,5.695472278984593e-05
98,2020-03-21,5,C3H8,air,CO2,290.4748924144646,0.0143288461480311,101325.0,101393.43897249324,3.708820309930637,1.0,1.0000465401093095,0.0013874036268887,0.01,0.0102977924338092,5.445434033679764e-05,1757.495881383855,2.0473430900069283,2242.191622528353,1786.224935321516,985.8301829913707,0.0102977924338092,5.445434033679764e-05
99,2020-03-21,7,C3H8,air,CO2,289.99680767013456,0.0143343645951804,101325.0,101441.19309991036,3.704713810101029,1.0,1.0016311155926227,0.0013702435022541,0.01,0.0100905348954926,5.3780569761228543e-05,1839.3103448275865,2.2423945129903373,2243.1388278653662,1787.0005163486076,986.1983334037368,0.0100905348954926,5.3780569761228543e-05
100,2020-03-21,8,C3H8,air,CO2,289.7326829505305,0.0141765221062903,101325.0,101488.71135336824,3.640402618708789,1.0,1.0031010543488377,0.0015039532832723,0.01,0.0102438902538892,5.5186515030564335e-05,1726.2135922330096,1.975108959295484,2243.4097835469342,1787.2219057904117,986.2831387866944,0.0102438902538892,5.5186515030564335e-05
101,2020-03-21,9,C3H8,air,CO2,289.57147452030574,0.0143528199371389,101325.0,101363.86965828484,3.6845301140002,1.0,1.0058235167130145,0.0014345065966964,0.01,0.0104475602692288,5.650992611060407e-05,1766.2251655629138,2.0677314431657634,2244.109055143848,1787.6747303402128,986.4785138611932,0.0104475602692288,5.650992611060407e-05
102,2020-03-21,10,C3H8,air,CO2,289.496845417422,0.0144154936485895,101325.0,101390.55002827232,3.8583623147202366,1.0,1.0085715700406843,0.0014748933572958,0.01,0.0103959197646629,5.69051964402822e-05,1754.6052631578948,2.0406139471789606,2245.3127841601126,1788.4991806571454,986.8896732357738,0.0103959197646629,5.69051964402822e-05
103,2020-03-21,11,C3H8,air,CO2,289.2397091629962,0.0144315693976743,101325.0,101422.94675930912,3.793146093228144,1.0,1.0087443763789117,0.0014510523516953,0.01,0.0102983617844937,5.45081492963348e-05,1814.2857142857144,2.181792060512846,2245.4584474839867,1788.708652552771,986.9846087368096,0.0102983617844937,5.45081492963348e-05
104,2020-03-22,0,C3H8,air,CO2,288.40094616429485,0.0144759832157279,101325.0,101389.81375499727,3.607350519007596,1.0,1.0068967929244432,0.0014723807089278,0.01,0.0107244904923918,5.767700008508232e-05,1775.0415973377703,2.088425874153061,2243.4845865787925,1787.6834573685228,986.3916785656002,0.0107244904923918,5.767700008508232e-05
105,2020-03-22,1,C3H8,air,CO2,288.4931104397416,0.0145150828752924,101325.0,101358.92858787227,3.707944446626161,1.0,1.0047651995529778,0.0015257208341194,0.01,0.0105259803243238,6.078129153974656e-05,1823.589743589744,2.204226792811606,2242.9955125065085,1787.368289147322,986.2494061540638,0.0105259803243238,6.078129153974656e-05
106,2020-03-22,2,C3H8,air,CO2,288.24942378636865,0.0145428773441977,101325.0,101364.3204800661,3.604433317847176,1.0,0.995365614282985,0.0015879660768058,0.01,0.0105532084913873,5.942294825458299e-05,1808.135593220339,2.1670253207984898,2238.259362967188,1784.7395689561397,984.9450198860671,0.0105532084913873,5.942294825458299e-05
107,2020-03-22,3,C3H8,air,CO2,288.2342241062412,0.0145432149833755,101325.0,101487.31112184134,3.682157430634205,1.0,0.9854240441219556,0.0016736561586162,0.01,0.0106326544904192,5.650284107279567e-05,1789.9328859060402,2.123613559552377,2232.3382993836244,1781.7796429062194,983.530189581172,0.0106326544904192,5.650284107279567e-05
108,2020-03-22,4,C3H8,air,CO2,287.9848417594273,0.0141607248599191,101325.0,101438.61656927023,3.71353519708548,1.0,0.9927800033034092,0.0015374440348829,0.01,0.0105912134736622,5.966009054103387e-05,1820.4778156996588,2.1967102533807976,2236.665367321064,1783.9851389486548,984.5620652434644,0.0105912134736622,5.966009054103387e-05
109,2020-03-22,5,C3H8,air,CO2,287.96521795291324,0.0145491985881985,101325.0,101439.06977936068,3.692270085397293,1.0,0.9905121676091124,0.0015259646368075,0.01,0.0105229832755032,5.983014900782577e-05,1805.07614213198,2.159698106023387,2235.4946418259947,1783.429915024712,984.3054569785584,0.0105229832755032,5.983014900782577e-05
110,2020-03-22,6,C3H8,air,CO2,287.80484088216264,0.0143198670745221,101325.0,101442.3814542983,3.678706428383238,1.0,0.9867618061034148,0.0015158309534081,0.01,0.0100941586289495,5.986270030557687e-05,1792.9411764705883,2.1307577548759458,2234.0050435701805,1782.9490049697745,984.1078642664936,0.0100941586289495,5.986270030557687e-05
111,2020-03-22,7,C3H8,air,CO2,287.6980191924053,0.0141669439021805,101325.0,101358.39588120636,3.67255848396344,1.0,0.9950911222299356,0.0016768597353188,0.01,0.0099951290652681,6.114500366834838e-05,1829.845626072041,2.219376073276719,2238.9347167325755,1785.4835297524733,985.3955017656642,0.0099951290652681,6.114500366834838e-05
112,2020-03-22,8,C3H8,air,CO2,287.655807584753,0.0145560923842116,101325.0,101435.4821978534,3.858941341333516,1.0,0.997101747274171,0.0017055867917445,0.01,0.0097398758447047,6.302974021967914e-05,1754.6052631578948,2.0406139471789606,2240.487763165486,1786.4229819117663,985.794617464384,0.0097398758447047,6.302974021967914e-05
113,2020-03-22,9,C3H8,air,CO2,287.51446414643607,0.0138121135055824,101325.0,101395.15229997472,3.725135972233626,1.0,0.9879076768324452,0.0015496652853149,0.01,0.0098555446621173,5.9369609337352575e-05,1858.5365853658536,2.2895188546963863,2235.021164434929,1783.6323780622713,984.4331633029024,0.0098555446621173,5.9369609337352575e-05
114,2020-03-22,10,C3H8,air,CO2,287.4298646779976,0.0145611342573273,101325.0,101388.28773087692,3.715391412263253,1.0,0.9912401704293072,0.0017127805489295,0.01,0.0098496599720723,6.275076002230789e-05,1783.9464882943143,2.1094325403797445,2236.958505468116,1784.61261425796,984.8984842375862,0.0098496599720723,6.275076002230789e-05
115,2020-03-22,11,C3H8,air,CO2,287.2796755629528,0.0141760331197488,101325.0,101427.8442715121,3.788481380353657,1.0,0.9933777147920676,0.0015729237253158,0.01,0.0099988041344547,6.220703579379174e-05,1792.9411764705883,2.1307577548759458,2237.81359686437,1785.0373296660125,985.0767660608532,0.0099988041344547,6.220703579379174e-05
116,2020-03-22,12,C3H8,air,CO2,287.1962550449265,0.014177848405188,101325.0,101477.74469273826,3.728457275951597,1.0,0.990033854248398,0.0016643948070552,0.01,0.009797090334568,6.471645378944921e-05,1783.9464882943143,2.1094325403797445,2236.271871374133,1784.3716166847794,984.7738897102672,0.009797090334568,6.471645378944921e-05
117,2020-03-22,13,C3H8,air,CO2,287.1323065763003,0.0141792401756261,101325.0,101413.8389992888,3.709143865370923,1.0,0.991689441300906,0.0016682519093872,0.01,0.0096770173921094,6.534272206056593e-05,1729.011345218801,1.9815164456287624,2237.416958135661,1785.011305398457,985.082889227546,0.0096770173921094,6.534272206056593e-05
118,2020-03-22,14,C3H8,air,CO2,286.99278373024293,0.0138231758501101,101325.0,101500.05718650564,3.740667631125722,1.0,0.9982392745745116,0.0016268664048541,0.01,0.009659285366253,6.38286730068886e-05,1740.293637846656,2.007460738299237,2240.930593150188,1786.9214170960786,986.001089303543,0.009659285366253,6.38286730068886e-05
119,2020-03-22,15,C3H8,air,CO2,286.9137352994304,0.014184002024534,101325.0,101446.86908716222,3.890394688142892,1.0,0.9903250823826164,0.0015933453728559,0.01,0.0100040335638227,6.350453557888229e-05,1778.0,2.0953930949165533,2235.8994156108124,1784.186864475706,984.6452968205288,0.0100040335638227,6.350453557888229e-05
120,2020-03-22,16,C3H8,air,CO2,286.9657623402945,0.0141828679237265,101325.0,101424.15603983414,3.9127128535314255,1.0,0.9861635268973282,0.0015992308277927,0.01,0.009779474108371,6.317294270259021e-05,1775.0415973377703,2.088425874153061,2233.844283855427,1783.2782689125058,984.403102777506,0.009779474108371,6.317294270259021e-05
121,2020-03-22,17,C3H8,air,CO2,286.9263382862429,0.0141837275156694,101325.0,101357.8374717848,3.9742910511381697,1.0,0.9902598875392572,0.0015754088549167,0.01,0.0097200873027283,6.3767855912181e-05,1763.3057851239669,2.06090161647418,2236.397748301063,1784.5474131758597,984.8405454385562,0.0097200873027283,6.3767855912181e-05
122,2020-03-22,18,C3H8,air,N2,289.5021805394005,0.0143537898113676,101325.0,101467.93579339342,3.732839346952354,1.0,0.969203088785657,0.0015039687922058,0.01,0.0180597610723895,5.766042209336112e-05,1798.9881956155143,2.145154725791786,2223.245833299829,1784.845857164554,986.481453584893,0.0180597610723895,5.766042209336112e-05
123,2020-03-22,19,C3H8,air,N2,289.4406025255464,0.0142650038045872,101325.0,101378.22578449282,3.7474659589747614,1.0,0.971427990701348,0.0014803992062707,0.01,0.0177202246067811,5.712816782929455e-05,1792.9411764705883,2.1307577548759458,2225.2868833666203,1785.66272441987,986.841848785912,0.0177202246067811,5.712816782929455e-05
124,2020-03-22,20,C3H8,air,N2,289.283056105211,0.014313284674891,101325.0,101358.63004923034,3.73378514055961,1.0,0.9746023570798577,0.0015484564373941,0.01,0.017967525705866,5.699814177863566e-05,1740.293637846656,2.007460738299237,2227.326649877032,1786.56448640043,987.245692881169,0.017967525705866,5.699814177863566e-05
125,2020-03-22,21,C3H8,air,N2,289.12325233821576,0.0142200695302097,101325.0,101407.7465364153,3.719759615529152,1.0,0.9798958989678442,0.0015602004132068,0.01,0.0182442211347134,5.909477662388818e-05,1734.6341463414635,1.9944253134244612,2230.7497555245127,1788.0984245757115,987.9466816320848,0.0182442211347134,5.909477662388818e-05
126,2020-03-22,22,C3H8,air,N2,289.4685384816217,0.0143410038825422,101325.0,101434.13189336043,3.6581599096421806,1.0,0.9688601228913776,0.0017087060091008,0.01,0.0184952702246919,5.801283947261461e-05,1823.589743589744,2.204226792811606,2222.481107783929,1784.5703969388842,986.3570312664878,0.0184952702246919,5.801283947261461e-05
127,2020-03-22,23,C3H8,air,N2,289.3652284462902,0.0141511260076564,101325.0,101434.97701360704,3.686923180600979,1.0,0.9776709613191766,0.00153857631979,0.01,0.0182021280901454,5.671887105431553e-05,1808.135593220339,2.1670253207984898,2229.3575271659456,1787.423063360714,987.6500185688354,0.0182021280901454,5.671887105431553e-05
128,2020-03-22,24,C3H8,air,N2,289.2515069367488,0.01420783863717,101325.0,101351.07969422388,3.6986794302253783,1.0,0.981274634116143,0.0015582242520255,0.01,0.0184460062969636,5.883693708587054e-05,1861.780104712042,2.297517167749258,2231.528691527049,1788.41863234287,988.1036904475116,0.0184460062969636,5.883693708587054e-05
129,2020-03-22,25,C3H8,air,N2,289.35256756073835,0.0139952957465046,101325.0,101510.87258755715,3.797162670725229,1.0,0.9739673429837304,0.0015006162876977,0.01,0.0182226227507364,5.551964065609646e-05,1811.2054329371815,2.174389887524692,2226.649571010116,1786.2904503985444,987.1332250297456,0.0182226227507364,5.551964065609646e-05
130,2020-03-22,26,C3H8,air,N2,289.414259489463,0.0140010112306107,101325.0,101372.61519141964,3.7718921071462375,1.0,0.9791047229730092,0.0015518896370938,0.01,0.0182535436553618,5.863373063365582e-05,1792.9411764705883,2.1307577548759458,2230.323318478157,1787.8259139599763,987.837401255658,0.0182535436553618,5.863373063365582e-05
131,2020-03-22,27,C3H8,air,N2,289.2916334726368,0.0141964879888421,101325.0,101420.21362382694,3.708683637307241,1.0,0.9793367017907526,0.0015504413934136,0.01,0.0184464419737558,5.8690618463994165e-05,1789.9328859060402,2.123613559552377,2230.2302382295507,1787.8409331433852,987.840836003468,0.0184464419737558,5.8690618463994165e-05
132,2020-03-22,28,C3H8,air,N2,289.1732397794344,0.0142284629912865,101325.0,101422.04776703012,3.691246096401956,1.0,0.9780583030415788,0.0014851076865702,0.01,0.0182912922932398,5.60519707045204e-05,1823.589743589744,2.204226792811606,2229.440695502481,1787.520950520899,987.68371709928,0.0182912922932398,5.60519707045204e-05
133,2020-03-22,29,C3H8,air,N2,289.2566296567547,0.0140462686588787,101325.0,101384.01800278923,3.668589394206633,1.0,0.9768003795992902,0.001582366905035,0.01,0.0182114294546427,5.624573175706981e-05,1826.7123287671236,2.211781977651621,2228.6602670697607,1787.1541422095638,987.5173584599398,0.0182114294546427,5.624573175706981e-05
134,2020-03-22,30,C3H8,air,N2,289.32052256762955,0.0141775748512655,101325.0,101370.72467414608,3.745369374313601,1.0,0.978614220106682,0.001536313236264,0.01,0.0183867214616291,5.844089316108573e-05,1823.589743589744,2.204226792811606,2229.7911709100144,1787.6339050049576,987.7441918495766,0.0183867214616291,5.844089316108573e-05
135,2020-03-22,31,C3H8,air,N2,289.1889559375858,0.0140234353446019,101325.0,101477.82805609993,3.7573400484574218,1.0,0.9728284877514008,0.0016115780091164,0.01,0.0182442813211945,5.641324282723372e-05,1780.9682804674458,2.1023952390599767,2225.685099013345,1785.9370305995565,986.9603598382104,0.0182442813211945,5.641324282723372e-05
136,2020-03-22,32,C3H8,air,N2,289.08059126631963,0.014181709761548,101325.0,101483.70102199075,3.6804582979024167,1.0,0.9835880453556384,0.0016096205287264,0.01,0.01846498983516,5.758862412542727e-05,1888.141592920354,2.36304021981343,2233.0021083501,1789.1397833248673,988.4348957663074,0.01846498983516,5.758862412542727e-05
137,2020-03-22,33,C3H8,air,N2,289.21764414608384,0.014167811976164,101325.0,101542.46093281636,3.722683395529282,1.0,0.9827476293521572,0.0015326790886021,0.01,0.0186488878350064,5.6795255404416536e-05,1802.027027027027,2.152407991034615,2232.3300632651385,1788.8173990306564,988.297681969627,0.0186488878350064,5.6795255404416536e-05
138,2020-03-22,34,C3H8,air,N2,289.0337543976458,0.0141525614426299,101325.0,101388.39782055512,3.686499662557239,1.0,0.9821649964814796,0.0015122991412515,0.01,0.0186560324746749,6.061177818343928e-05,1820.4778156996588,2.1967102533807976,2231.8088573516834,1788.6304135744665,988.1929232021968,0.0186560324746749,6.061177818343928e-05
139,2020-03-22,35,C3H8,air,N2,289.0294960046737,0.0141433327736535,101325.0,101362.1379067042,3.711540215918087,1.0,0.9834939912424258,0.0015110319710229,0.01,0.0186567753954256,5.592576429208497e-05,1918.705035971223,2.440160687108386,2232.6835799030173,1789.023818820189,988.3754229183749,0.0186567753954256,5.592576429208497e-05
140,2020-03-22,36,C3H8,air,N2,289.09547409137747,0.0138443224230462,101325.0,101432.99505821224,3.723294260309969,1.0,0.9764145915095312,0.0015448213179639,0.01,0.0185440761090562,5.861636142714557e-05,1805.07614213198,2.159698106023387,2227.9576919345463,1786.9310357169986,987.4102659091894,0.0185440761090562,5.861636142714557e-05
141,2020-03-22,37,C3H8,air,N2,288.9307346039667,0.0141755648356396,101325.0,101353.4416182292,3.637729203976231,1.0,0.9786045757427736,0.001527388218035,0.01,0.0184519757207312,5.821490800150639e-05,1802.027027027027,2.152407991034615,2229.5209900847285,1787.635171584391,987.7203427646896,0.0184519757207312,5.821490800150639e-05
142,2020-03-22,38,C3H8,air,N2,288.945708224581,0.0142307591316055,101325.0,101453.33173795156,3.724987702828065,1.0,0.9801785519486096,0.0015592202915645,0.01,0.0186480110347731,5.932413970870399e-05,1881.4814814814813,2.3463991432675555,2230.437897007256,1788.0529456601091,987.9212051231405,0.0186480110347731,5.932413970870399e-05
143,2020-03-22,39,C3H8,air,N2,288.8772728927442,0.0139973995162577,101325.0,101432.18928820196,3.727216844215318,1.0,0.9762270830527784,0.0016083898941709,0.01,0.018657249297981,5.832534442127051e-05,1888.141592920354,2.36304021981343,2227.5936272657045,1786.8482363831895,987.3609143478732,0.018657249297981,5.832534442127051e-05
144,2020-03-22,40,C3H8,air,N2,288.59806268846444,0.0141853626368683,101325.0,101339.88466574908,3.6749272548604406,1.0,0.9818951456602548,0.0015897724683405,0.01,0.0183368024702463,5.8282906511268925e-05,1814.2857142857144,2.181792060512846,2231.7455648968617,1788.697889904438,988.1909391428528,0.0183368024702463,5.8282906511268925e-05
145,2020-03-22,41,C3H8,air,N2,288.7395600096834,0.0139888216526002,101325.0,101375.68837663071,3.710136811858155,1.0,0.977929298708842,0.0015645359497068,0.01,0.0185301537556492,5.772945929935308e-05,1814.2857142857144,2.181792060512846,2228.871854282566,1787.419071856765,987.611917830312,0.0185301537556492,5.772945929935308e-05
146,2020-03-22,42,C3H8,air,N2,288.559404794012,0.0142592177839818,101325.0,101473.42264930771,3.653856270644088,1.0,0.978503870603893,0.0015497793322192,0.01,0.0183822652632018,5.695729839842684e-05,1836.144578313253,2.2346820698183434,2229.3708503184043,1787.6802699810787,987.7213755852832,0.0183822652632018,5.695729839842684e-05
147,2020-03-22,43,C3H8,air,N2,288.60745176586903,0.0141493298935285,101325.0,101501.49472114668,3.695167229812044,1.0,0.9778615200710956,0.0015749245543222,0.01,0.0182759131219407,5.959221687238567e-05,1871.578947368421,2.32176520212356,2229.059720925251,1787.5253689008482,987.6548193163724,0.0182759131219407,5.959221687238567e-05
148,2020-03-22,44,C3H8,air,N2,288.6108017639298,0.0141991813864708,101325.0,101378.13991909294,3.651240625251289,1.0,0.9779148939558592,0.001560766287601,0.01,0.0182705673972146,5.897631439847582e-05,1832.9896907216496,2.227009347344594,2229.077300896096,1787.5236878709975,987.6493051208596,0.0182705673972146,5.897631439847582e-05
149,2020-03-22,45,C3H8,air,N2,288.4695591816636,0.0142205798855789,101325.0,101386.68415188638,3.650413039793516,1.0,0.9806031329859972,0.0015867946362963,0.01,0.0185766320010178,5.8042216259138646e-05,1792.9411764705883,2.1307577548759458,2230.5598399880982,1788.2362371125832,987.9729376546388,0.0185766320010178,5.8042216259138646e-05
150,2020-03-22,46,C3H8,air,N2,288.6922628870733,0.0141418131141286,101325.0,101445.8988650086,3.688291370241912,1.0,0.9745828934426228,0.0015036239099438,0.01,0.0184761683435243,5.619275402433554e-05,1783.9464882943143,2.1094325403797445,2226.495844999353,1786.4277583621104,987.155038587358,0.0184761683435243,5.619275402433554e-05
151,2020-03-22,47,C3H8,air,N2,288.785302708224,0.0141610326183451,101325.0,101453.40759519876,3.6736347426157,1.0,0.9768383214845122,0.001514461175794,0.01,0.0182169656042649,5.682031567289234e-05,1778.0,2.0953930949165533,2228.467134629353,1787.212914809708,987.5192037696291,0.0182169656042649,5.682031567289234e-05
152,2020-03-22,48,C3H8,air,N2,288.8639342160184,0.0140694077406871,101325.0,101424.68988379031,3.6260165098425774,1.0,0.9721455479691417,0.001517595850967,0.01,0.0183826847949663,5.409256234069761e-05,1865.034965034965,2.305557466654682,2224.847097357501,1785.6899196778377,986.8260328350018,0.0183826847949663,5.409256234069761e-05
153,2020-04-13,0,C3H8,air,,288.1794773283087,0.0148572532133248,101325.0,101628.08966259305,3.745488625516713,1.0,0.981506201739382,0.0013670143486369,0.0,0.0005522382071375,5.475603014135175e-05,1832.9896907216496,2.227009347344594,2250.5742926807834,1795.5136439309254,991.124130202976,0.0005522382071375,5.475603014135175e-05
154,2020-04-13,2,C3H8,air,,289.48737166045515,0.014809787514405,101325.0,101327.30942205244,3.8145540456537503,1.0,0.9907206867256676,0.0013378450654408,0.0,0.0003953264893521,0.0001499680180343,1865.034965034965,2.305557466654682,2256.788269870767,1798.0767032557617,992.4121779258986,0.0003953264893521,0.0001499680180343
155,2020-04-13,3,C3H8,air,,290.186165949255,0.0148250822203254,101325.0,101440.32512013346,3.675851146166917,1.0,0.9829667135579332,0.0013259070729525,0.0,0.0002707542122551,5.3221170257628496e-05,1964.6408839779008,2.558399432149785,2252.4234813973344,1795.7509716493662,991.3539068166264,0.0002707542122551,5.3221170257628496e-05
156,2020-04-13,4,C3H8,air,,290.2944805457769,0.0147514304143659,101325.0,101432.98015971252,3.706647359929649,1.0,0.9983166075810924,0.0014526372025234,0.0,0.0004934936890008,5.584131315278674e-05,1805.07614213198,2.159698106023387,2261.2723610253097,1800.1995279015596,993.4971159495374,0.0004934936890008,5.584131315278674e-05
157,2020-04-13,5,C3H8,air,,290.34587044547794,0.0144205525495127,101325.0,101456.65035035838,3.6761333659187554,1.0,0.9995557570708002,0.0015093448468392,0.0,0.0010811954965025,5.5481198991457785e-05,1817.376490630324,2.189232096241835,2261.915528403344,1800.5477266209684,993.6720054956776,0.0010811954965025,5.5481198991457785e-05
158,2020-04-13,6,C3H8,air,,290.63726070132515,0.0145588686994715,101325.0,101402.45984355255,3.758634643901369,1.0,1.00279400207338,0.0015382428752696,0.0,0.0011597401075127,5.731130658653934e-05,1778.0,2.0953930949165533,2263.567789994578,1801.4167121076148,994.1176591772949,0.0011597401075127,5.731130658653934e-05
159,2020-04-13,7,C3H8,air,,291.0753771877944,0.0145159177364686,101325.0,101397.49909802202,3.7541817143905503,1.0,1.0014456461055834,0.0014505173852504,0.0,0.0011368172724008,5.754651140853554e-05,1786.9346733668342,2.1165052346320032,2263.143629920363,1801.0036852230824,993.9412743579102,0.0011368172724008,5.754651140853554e-05
160,2020-04-13,8,C3H8,air,,291.537931977699,0.0146409437747163,101325.0,101494.35504158228,3.682927280816409,1.0,0.9963495291048856,0.0015145426884877,0.0,0.0006677416142223,5.78971963275176e-05,1901.6042780748664,2.3968578968989687,2260.859790812606,1799.546542852846,993.2612165678272,0.0006677416142223,5.78971963275176e-05
161,2020-04-13,9,C3H8,air,,291.8630963338395,0.0144156640861398,101325.0,101430.85934686851,3.699336378089398,1.0,1.0032833975881723,0.0014806977930476,0.0,0.0012443553289074,5.8563898324660754e-05,1839.3103448275865,2.2423945129903373,2264.362800936466,1801.451685558622,994.2163036865778,0.0012443553289074,5.8563898324660754e-05
162,2020-04-13,10,C3H8,air,,292.13465424517835,0.0145379401881975,101325.0,101475.04522104208,3.716596644536547,1.0,0.996815910817504,0.001464721812834,0.0,0.00064673648454,5.845651922401952e-05,1798.9881956155143,2.145154725791786,2261.372430053095,1799.624737124353,993.3373209163256,0.00064673648454,5.845651922401952e-05
